,created_at,pos,neg
28112,2016-09-01T04:40:54Z,0,1
28113,2016-08-30T00:27:21Z,0,1
28114,2016-09-01T04:58:19Z,0,1
28115,2016-08-31T02:14:10Z,0,1
28116,2016-08-24T14:01:46Z,1,0
28117,2016-08-29T13:14:12Z,1,0
28118,2016-08-26T02:47:34Z,1,0
28119,2016-08-26T12:05:57Z,0,1
28120,2016-09-02T12:28:58Z,0,1
28121,2016-08-28T23:27:59Z,1,0
28122,2016-08-27T16:26:08Z,0,1
28123,2016-08-26T14:50:06Z,1,0
28124,2016-08-25T21:25:15Z,1,0
28125,2016-08-26T16:01:03Z,1,0
28126,2016-09-01T14:22:26Z,1,0
28127,2016-08-28T22:12:27Z,1,0
28128,2016-09-01T00:57:54Z,1,0
28129,2016-08-29T23:24:42Z,1,0
28130,2016-08-29T13:15:39Z,1,0
28131,2016-08-25T12:34:58Z,0,1
28132,2016-09-01T00:43:00Z,1,0
28133,2016-08-28T23:24:14Z,1,0
28134,2016-09-03T17:27:53Z,0,1
28135,2016-09-03T20:15:15Z,1,0
28136,2016-08-24T21:32:46Z,1,0
28137,2016-08-27T18:47:50Z,1,0
28138,2016-09-01T10:31:17Z,0,1
28139,2016-08-31T02:33:22Z,1,0
28140,2016-08-29T13:17:47Z,0,1
28141,2016-08-24T16:42:04Z,0,1
28142,2016-08-26T23:59:43Z,1,0
28143,2016-09-01T22:53:52Z,0,1
28144,2016-08-26T02:46:34Z,0,1
28145,2016-08-26T02:45:11Z,1,0
28146,2016-08-29T18:41:49Z,1,0
28147,2016-08-26T13:50:42Z,1,0
28148,2016-08-28T19:29:15Z,1,0
28149,2016-08-29T13:23:02Z,0,1
28150,2016-09-01T05:07:04Z,0,1
28151,2016-09-02T16:55:57Z,0,1
28152,2016-09-01T17:05:25Z,0,1
28153,2016-08-26T14:20:55Z,1,0
28154,2016-08-28T14:01:53Z,0,1
28155,2016-08-15T01:34:25Z,0,1
28156,2016-08-18T12:11:48Z,0,1
28157,2016-08-21T00:04:28Z,0,1
28158,2016-08-13T18:39:26Z,1,0
28159,2016-08-11T22:01:30Z,0,1
28160,2016-08-16T22:38:57Z,1,0
28161,2016-08-13T19:39:23Z,1,0
28162,2016-08-15T00:07:43Z,1,0
28163,2016-08-17T22:25:02Z,1,0
28164,2016-08-22T01:40:42Z,0,1
28165,2016-08-13T20:08:01Z,1,0
28166,2016-08-13T20:03:55Z,1,0
28167,2016-08-17T13:24:41Z,0,1
28168,2016-08-14T12:31:23Z,1,0
28169,2016-08-19T10:40:15Z,1,0
28170,2016-08-16T19:22:57Z,0,1
28171,2016-08-14T12:37:37Z,1,0
28172,2016-08-12T17:36:31Z,1,0
28173,2016-08-12T17:13:22Z,1,0
28174,2016-08-12T11:07:51Z,0,1
28175,2016-08-20T01:14:08Z,1,0
28176,2016-08-22T01:25:00Z,1,0
28177,2016-08-13T18:29:23Z,0,1
28178,2016-08-22T23:46:42Z,1,0
28179,2016-08-20T05:02:57Z,1,0
28180,2016-08-19T13:34:54Z,1,0
28181,2016-08-22T01:23:16Z,0,1
28182,2016-08-12T17:12:37Z,0,1
28183,2016-08-19T22:16:16Z,0,1
28184,2016-08-17T04:22:01Z,0,1
28185,2016-08-12T17:14:30Z,1,0
28186,2016-08-23T13:53:11Z,1,0
28187,2016-08-12T03:59:11Z,0,1
28188,2016-08-12T16:09:35Z,1,0
28189,2016-08-20T01:00:12Z,1,0
28190,2016-08-20T00:17:09Z,0,1
28191,2016-08-17T16:57:58Z,1,0
28192,2016-08-17T20:05:08Z,0,1
28193,2016-08-15T19:29:09Z,1,0
28194,2016-08-20T17:35:11Z,1,0
28195,2016-08-12T19:48:18Z,0,1
28196,2016-08-15T20:28:30Z,1,0
28197,2016-08-11T22:10:59Z,1,0
28198,2016-08-16T18:59:14Z,1,0
28199,2016-08-11T02:12:01Z,0,1
28200,2016-08-19T13:27:10Z,1,0
28201,2016-08-14T16:50:51Z,1,0
28202,2016-08-13T00:17:38Z,0,1
28203,2016-08-12T04:06:22Z,0,1
28204,2016-08-12T04:10:25Z,1,0
28205,2016-08-22T21:06:42Z,1,0
28206,2016-08-12T11:43:43Z,0,1
28207,2016-08-20T22:57:23Z,1,0
28208,2016-08-22T11:21:53Z,0,1
28209,2016-08-23T21:21:59Z,1,0
28210,2016-08-21T23:35:17Z,1,0
28211,2016-08-13T20:06:38Z,0,1
28212,2016-08-23T12:56:46Z,1,0
28213,2016-08-23T01:02:19Z,0,1
28214,2016-08-12T10:57:34Z,1,0
28215,2016-08-19T12:43:37Z,0,1
28216,2016-08-21T00:02:41Z,0,1
28217,2016-08-13T20:02:38Z,0,1
28218,2016-08-22T12:31:39Z,0,1
28219,2016-08-17T04:39:04Z,0,1
28220,2016-08-22T01:08:08Z,0,1
28221,2016-08-22T00:33:38Z,1,0
28222,2016-08-19T00:52:35Z,0,1
28223,2016-08-20T23:04:02Z,0,1
28224,2016-08-14T12:46:17Z,1,0
28225,2016-08-14T12:24:48Z,1,0
28226,2016-08-11T14:15:40Z,1,0
28227,2016-08-19T00:33:54Z,0,1
28228,2016-08-18T01:21:30Z,1,0
28229,2016-08-14T23:57:37Z,1,0
28230,2016-08-15T20:26:17Z,0,1
28231,2016-08-22T12:55:40Z,0,1
28232,2016-08-12T10:26:20Z,0,1
28233,2016-08-19T12:42:38Z,1,0
28234,2016-08-12T05:16:13Z,0,1
28235,2016-08-17T16:36:37Z,0,1
28236,2016-08-18T20:55:33Z,1,0
28237,2016-08-22T11:29:13Z,1,0
28238,2016-08-17T01:48:16Z,1,0
28239,2016-08-17T16:46:57Z,1,0
28240,2016-08-14T16:55:07Z,1,0
28241,2016-08-23T16:37:38Z,1,0
28242,2016-08-22T11:06:36Z,1,0
28243,2016-08-22T01:19:06Z,0,1
28244,2016-08-20T23:11:51Z,1,0
28245,2016-08-23T00:56:51Z,1,0
28246,2016-08-14T17:06:20Z,1,0
28247,2016-08-16T23:17:18Z,1,0
28248,2016-08-20T23:02:37Z,0,1
28249,2016-08-12T16:12:56Z,0,1
28250,2016-08-21T00:02:05Z,1,0
28251,2016-08-17T21:44:48Z,1,0
28252,2016-08-23T16:15:25Z,0,1
28253,2016-08-23T14:46:58Z,1,0
28254,2016-08-12T13:01:06Z,1,0
28255,2016-08-06T14:24:43Z,0,1
28256,2016-08-06T18:05:41Z,0,1
28257,2016-08-10T17:43:26Z,1,0
28258,2016-08-09T15:18:18Z,1,0
28259,2016-08-07T01:53:45Z,1,0
28260,2016-08-09T11:32:43Z,0,1
28261,2016-08-05T16:41:28Z,0,1
28262,2016-08-05T18:18:09Z,0,1
28263,2016-08-05T18:19:22Z,1,0
28264,2016-08-08T22:06:25Z,0,1
28265,2016-08-10T14:43:30Z,1,0
28266,2016-08-06T02:44:55Z,0,1
28267,2016-08-04T19:23:41Z,0,1
28268,2016-08-08T22:27:02Z,0,1
28269,2016-08-09T20:49:42Z,0,1
28270,2016-08-05T10:39:27Z,0,1
28271,2016-08-05T23:53:53Z,0,1
28272,2016-08-09T15:18:46Z,1,0
28273,2016-08-05T17:49:38Z,1,0
28274,2016-08-08T00:05:54Z,0,1
28275,2016-08-06T14:48:14Z,1,0
28276,2016-08-05T16:46:17Z,0,1
28277,2016-08-05T16:58:55Z,1,0
28278,2016-08-05T17:57:59Z,0,1
28279,2016-08-10T01:11:39Z,0,1
28280,2016-08-09T01:00:23Z,1,0
28281,2016-08-09T15:07:45Z,1,0
28282,2016-08-08T13:28:20Z,1,0
28283,2016-08-06T20:04:08Z,1,0
28284,2016-08-10T00:18:46Z,0,1
28285,2016-08-08T22:15:44Z,1,0
28286,2016-08-05T02:19:08Z,0,1
28287,2016-08-10T02:21:12Z,1,0
28288,2016-08-10T20:37:58Z,1,0
28289,2016-08-10T00:17:28Z,0,1
28290,2016-08-08T22:43:56Z,0,1
28291,2016-08-09T12:01:33Z,1,0
28292,2016-08-06T11:53:00Z,1,0
28293,2016-08-10T21:07:01Z,0,1
28294,2016-08-08T15:20:44Z,1,0
28295,2016-08-05T19:28:58Z,1,0
28296,2016-08-10T23:36:35Z,1,0
28297,2016-08-09T21:07:38Z,0,1
28298,2016-08-05T02:18:18Z,0,1
28299,2016-08-05T21:14:32Z,0,1
28300,2016-08-05T18:33:58Z,1,0
28301,2016-08-09T15:09:17Z,1,0
28302,2016-08-05T18:02:41Z,1,0
28303,2016-08-05T15:26:41Z,1,0
28304,2016-08-08T22:45:33Z,0,1
28305,2016-08-05T18:04:13Z,0,1
28306,2016-08-06T02:57:11Z,1,0
28307,2016-08-10T23:38:15Z,1,0
28308,2016-08-08T22:12:21Z,0,1
28309,2016-08-09T15:08:35Z,1,0
28310,2016-08-05T02:16:20Z,1,0
28311,2016-08-05T18:20:22Z,0,1
28312,2016-08-10T23:24:51Z,0,1
28313,2016-08-05T13:08:35Z,0,1
28314,2016-08-05T18:34:44Z,0,1
28315,2016-08-09T15:19:21Z,1,0
28316,2016-08-05T18:16:55Z,1,0
28317,2016-08-10T20:49:33Z,1,0
28318,2016-08-09T02:45:10Z,1,0
28319,2016-08-07T02:03:39Z,1,0
28320,2016-08-08T22:24:09Z,0,1
28321,2016-08-05T02:19:22Z,1,0
28322,2016-08-05T21:12:00Z,0,1
28323,2016-08-05T20:03:29Z,1,0
28324,2016-08-07T13:49:29Z,0,1
28325,2016-08-05T19:29:02Z,0,1
28326,2016-08-10T15:08:01Z,1,0
28327,2016-08-05T18:35:33Z,1,0
28328,2016-08-11T02:07:07Z,1,0
28329,2016-08-10T15:36:31Z,1,0
28330,2016-08-08T23:18:42Z,0,1
28331,2016-08-04T22:42:13Z,0,1
28332,2016-08-08T20:14:57Z,0,1
28333,2016-08-05T17:59:21Z,1,0
28334,2016-08-07T23:09:08Z,0,1
28335,2016-08-05T18:15:02Z,1,0
28336,2016-08-05T21:16:02Z,1,0
28337,2016-08-09T20:49:38Z,1,0
28338,2016-08-09T20:15:14Z,1,0
28339,2016-08-06T18:11:50Z,0,1
28340,2016-08-08T22:20:31Z,0,1
28341,2016-08-09T12:02:25Z,1,0
28342,2016-08-05T17:00:41Z,0,1
28343,2016-08-09T11:59:25Z,0,1
28344,2016-08-05T22:42:08Z,1,0
28345,2016-08-05T18:36:42Z,0,1
28346,2016-08-07T02:19:37Z,0,1
28347,2016-08-07T21:25:58Z,0,1
28348,2016-08-09T20:15:16Z,0,1
28349,2016-08-05T16:52:06Z,1,0
28350,2016-08-07T21:31:46Z,0,1
28351,2016-08-10T17:54:53Z,0,1
28352,2016-08-05T16:46:28Z,0,1
28353,2016-08-06T18:08:19Z,0,1
28354,2016-08-06T03:59:08Z,0,1
28355,2016-08-02T18:13:10Z,1,0
28356,2016-07-30T12:57:48Z,1,0
28357,2016-07-30T18:07:07Z,1,0
28358,2016-08-02T18:00:06Z,1,0
28359,2016-08-03T02:51:00Z,1,0
28360,2016-07-29T17:43:52Z,0,1
28361,2016-08-02T19:38:16Z,1,0
28362,2016-08-04T15:17:01Z,0,1
28363,2016-07-29T18:10:58Z,0,1
28364,2016-07-30T13:35:20Z,0,1
28365,2016-07-29T13:13:16Z,0,1
28366,2016-08-02T01:40:37Z,1,0
28367,2016-07-31T12:57:21Z,1,0
28368,2016-08-01T14:48:22Z,1,0
28369,2016-08-02T15:11:15Z,0,1
28370,2016-08-01T20:42:50Z,0,1
28371,2016-08-01T22:52:39Z,0,1
28372,2016-07-31T05:30:51Z,0,1
28373,2016-07-30T12:54:44Z,1,0
28374,2016-07-29T20:04:03Z,1,0
28375,2016-08-01T23:25:11Z,1,0
28376,2016-08-02T16:57:16Z,0,1
28377,2016-07-30T03:03:43Z,0,1
28378,2016-08-02T10:24:03Z,0,1
28379,2016-08-02T01:33:45Z,0,1
28380,2016-07-29T17:03:56Z,1,0
28381,2016-08-02T17:47:19Z,0,1
28382,2016-08-01T00:57:15Z,0,1
28383,2016-08-03T23:10:41Z,1,0
28384,2016-07-31T20:09:00Z,0,1
28385,2016-08-01T22:46:28Z,1,0
28386,2016-07-29T13:53:31Z,0,1
28387,2016-07-29T18:30:25Z,0,1
28388,2016-08-03T10:23:27Z,0,1
28389,2016-07-30T22:12:36Z,1,0
28390,2016-07-31T20:31:06Z,1,0
28391,2016-07-29T14:14:25Z,1,0
28392,2016-07-30T00:34:52Z,1,0
28393,2016-08-04T02:27:52Z,0,1
28394,2016-08-03T09:14:40Z,1,0
28395,2016-07-30T17:45:32Z,0,1
28396,2016-08-01T18:42:50Z,0,1
28397,2016-07-30T21:51:25Z,0,1
28398,2016-08-01T18:45:22Z,0,1
28399,2016-07-30T06:59:41Z,0,1
28400,2016-07-29T13:59:42Z,0,1
28401,2016-07-31T13:32:55Z,0,1
28402,2016-08-01T22:54:27Z,1,0
28403,2016-08-01T12:50:32Z,1,0
28404,2016-07-29T16:59:58Z,0,1
28405,2016-08-02T19:07:25Z,0,1
28406,2016-08-01T18:43:25Z,1,0
28407,2016-07-31T03:32:40Z,0,1
28408,2016-08-01T18:47:54Z,1,0
28409,2016-07-30T23:00:07Z,1,0
28410,2016-07-29T16:56:30Z,1,0
28411,2016-07-30T01:01:43Z,1,0
28412,2016-07-29T13:16:22Z,0,1
28413,2016-07-29T17:53:47Z,0,1
28414,2016-07-30T00:57:57Z,0,1
28415,2016-08-01T14:52:50Z,1,0
28416,2016-08-02T15:10:26Z,0,1
28417,2016-08-02T19:00:04Z,1,0
28418,2016-07-30T22:28:22Z,1,0
28419,2016-08-02T21:52:32Z,0,1
28420,2016-07-30T22:24:40Z,0,1
28421,2016-07-30T14:19:56Z,0,1
28422,2016-08-02T01:58:48Z,1,0
28423,2016-08-01T18:46:58Z,1,0
28424,2016-08-01T21:42:57Z,0,1
28425,2016-07-30T12:53:39Z,1,0
28426,2016-07-29T14:06:38Z,0,1
28427,2016-07-30T22:18:58Z,1,0
28428,2016-07-30T03:22:57Z,0,1
28429,2016-08-03T21:57:07Z,0,1
28430,2016-08-02T15:07:48Z,0,1
28431,2016-07-30T14:05:54Z,0,1
28432,2016-07-30T19:55:26Z,1,0
28433,2016-08-01T23:02:59Z,1,0
28434,2016-07-30T22:04:14Z,1,0
28435,2016-07-30T18:06:17Z,1,0
28436,2016-07-29T13:27:24Z,1,0
28437,2016-07-30T18:34:54Z,1,0
28438,2016-08-01T18:44:04Z,1,0
28439,2016-07-29T13:44:54Z,1,0
28440,2016-07-30T20:01:32Z,1,0
28441,2016-08-04T19:16:00Z,0,1
28442,2016-08-01T11:10:51Z,1,0
28443,2016-08-03T22:10:11Z,1,0
28444,2016-08-01T20:40:27Z,0,1
28445,2016-07-30T21:55:48Z,0,1
28446,2016-08-01T22:52:00Z,1,0
28447,2016-07-29T16:34:22Z,0,1
28448,2016-08-01T13:03:02Z,0,1
28449,2016-07-30T16:29:17Z,1,0
28450,2016-08-02T18:27:51Z,1,0
28451,2016-07-29T22:25:29Z,0,1
28452,2016-08-03T17:20:29Z,1,0
28453,2016-08-02T02:22:42Z,1,0
28454,2016-08-01T11:27:43Z,1,0
28455,2016-07-27T03:01:04Z,1,0
28456,2016-07-29T03:47:56Z,0,1
28457,2016-07-29T03:57:06Z,1,0
28458,2016-07-26T22:50:12Z,1,0
28459,2016-07-26T17:43:45Z,1,0
28460,2016-07-27T02:02:24Z,1,0
28461,2016-07-25T21:45:54Z,0,1
28462,2016-07-29T12:51:13Z,0,1
28463,2016-07-27T10:08:35Z,0,1
28464,2016-07-28T00:01:31Z,0,1
28465,2016-07-26T17:53:40Z,1,0
28466,2016-07-25T12:02:01Z,0,1
28467,2016-07-29T03:50:59Z,1,0
28468,2016-07-29T12:40:10Z,1,0
28469,2016-07-25T14:05:27Z,0,1
28470,2016-07-27T21:01:22Z,1,0
28471,2016-07-24T21:53:29Z,0,1
28472,2016-07-27T18:23:14Z,1,0
28473,2016-07-26T12:42:33Z,1,0
28474,2016-07-26T03:19:38Z,0,1
28475,2016-07-25T21:33:49Z,1,0
28476,2016-07-25T11:31:22Z,0,1
28477,2016-07-24T23:59:10Z,0,1
28478,2016-07-24T23:47:08Z,1,0
28479,2016-07-28T23:13:55Z,1,0
28480,2016-07-25T13:47:45Z,0,1
28481,2016-07-26T19:27:58Z,0,1
28482,2016-07-25T11:57:17Z,1,0
28483,2016-07-28T02:42:13Z,1,0
28484,2016-07-28T02:39:07Z,0,1
28485,2016-07-24T22:33:42Z,1,0
28486,2016-07-25T21:32:59Z,1,0
28487,2016-07-25T21:57:14Z,0,1
28488,2016-07-29T02:26:27Z,0,1
28489,2016-07-27T17:16:56Z,0,1
28490,2016-07-27T13:01:03Z,1,0
28491,2016-07-28T04:00:23Z,0,1
28492,2016-07-28T20:30:18Z,1,0
28493,2016-07-25T21:25:50Z,0,1
28494,2016-07-27T09:43:16Z,1,0
28495,2016-07-26T02:14:29Z,1,0
28496,2016-07-26T23:34:19Z,0,1
28497,2016-07-28T20:31:59Z,1,0
28498,2016-07-27T01:51:45Z,0,1
28499,2016-07-28T21:56:33Z,0,1
28500,2016-07-28T21:38:12Z,0,1
28501,2016-07-26T18:20:48Z,0,1
28502,2016-07-28T21:08:32Z,1,0
28503,2016-07-28T18:32:31Z,1,0
28504,2016-07-25T12:26:56Z,0,1
28505,2016-07-25T13:19:18Z,0,1
28506,2016-07-28T20:56:09Z,1,0
28507,2016-07-25T16:46:33Z,1,0
28508,2016-07-29T03:18:23Z,0,1
28509,2016-07-29T13:13:07Z,0,1
28510,2016-07-27T22:01:40Z,1,0
28511,2016-07-28T15:10:35Z,0,1
28512,2016-07-24T12:30:15Z,1,0
28513,2016-07-24T13:30:59Z,0,1
28514,2016-07-29T02:04:26Z,0,1
28515,2016-07-25T13:42:55Z,1,0
28516,2016-07-29T03:52:46Z,1,0
28517,2016-07-24T22:07:49Z,1,0
28518,2016-07-25T14:01:25Z,0,1
28519,2016-07-27T09:33:52Z,1,0
28520,2016-07-25T21:24:28Z,0,1
28521,2016-07-24T13:27:56Z,1,0
28522,2016-07-24T20:30:06Z,1,0
28523,2016-07-26T12:38:27Z,1,0
28524,2016-07-26T12:34:19Z,0,1
28525,2016-07-24T22:16:59Z,1,0
28526,2016-07-27T02:08:50Z,1,0
28527,2016-07-25T18:57:06Z,0,1
28528,2016-07-27T19:15:42Z,1,0
28529,2016-07-28T15:09:11Z,1,0
28530,2016-07-28T15:48:56Z,0,1
28531,2016-07-29T03:59:04Z,1,0
28532,2016-07-24T20:45:31Z,1,0
28533,2016-07-27T16:16:02Z,1,0
28534,2016-07-26T19:27:43Z,1,0
28535,2016-07-27T02:11:47Z,1,0
28536,2016-07-29T03:54:22Z,1,0
28537,2016-07-26T23:42:38Z,0,1
28538,2016-07-27T21:58:43Z,0,1
28539,2016-07-28T03:56:47Z,1,0
28540,2016-07-27T12:57:20Z,1,0
28541,2016-07-26T23:41:07Z,0,1
28542,2016-07-26T03:04:56Z,1,0
28543,2016-07-26T03:12:57Z,1,0
28544,2016-07-28T18:36:06Z,0,1
28545,2016-07-27T16:03:07Z,0,1
28546,2016-07-27T09:50:55Z,1,0
28547,2016-07-24T12:15:51Z,0,1
28548,2016-07-26T22:47:28Z,0,1
28549,2016-07-25T12:27:35Z,1,0
28550,2016-07-26T19:48:08Z,0,1
28551,2016-07-24T22:02:42Z,1,0
28552,2016-07-28T15:30:06Z,0,1
28553,2016-07-27T10:01:39Z,0,1
28554,2016-07-24T20:20:57Z,1,0
28555,2016-07-21T03:56:28Z,0,1
28556,2016-07-23T16:06:15Z,1,0
28557,2016-07-17T21:22:23Z,1,0
28558,2016-07-16T13:08:43Z,1,0
28559,2016-07-19T23:52:59Z,1,0
28560,2016-07-23T22:05:55Z,1,0
28561,2016-07-17T13:09:02Z,1,0
28562,2016-07-16T02:12:13Z,1,0
28563,2016-07-21T19:56:45Z,0,1
28564,2016-07-19T04:14:11Z,1,0
28565,2016-07-21T18:49:27Z,0,1
28566,2016-07-18T17:10:39Z,0,1
28567,2016-07-21T04:00:25Z,0,1
28568,2016-07-20T23:49:18Z,1,0
28569,2016-07-20T15:36:06Z,1,0
28570,2016-07-16T13:19:11Z,1,0
28571,2016-07-21T03:49:38Z,0,1
28572,2016-07-16T20:44:37Z,0,1
28573,2016-07-17T03:21:14Z,0,1
28574,2016-07-17T04:19:05Z,1,0
28575,2016-07-19T13:36:43Z,0,1
28576,2016-07-17T12:14:46Z,1,0
28577,2016-07-23T22:13:39Z,1,0
28578,2016-07-21T14:49:19Z,0,1
28579,2016-07-17T03:39:09Z,1,0
28580,2016-07-21T01:08:33Z,0,1
28581,2016-07-19T00:21:49Z,1,0
28582,2016-07-18T17:28:04Z,1,0
28583,2016-07-24T11:16:15Z,1,0
28584,2016-07-23T10:31:18Z,1,0
28585,2016-07-20T18:41:29Z,1,0
28586,2016-07-16T12:29:43Z,1,0
28587,2016-07-23T20:43:33Z,0,1
28588,2016-07-24T11:25:06Z,1,0
28589,2016-07-20T15:31:15Z,1,0
28590,2016-07-22T04:01:07Z,0,1
28591,2016-07-16T21:01:31Z,0,1
28592,2016-07-21T01:52:25Z,0,1
28593,2016-07-18T10:53:55Z,1,0
28594,2016-07-17T21:26:50Z,0,1
28595,2016-07-21T14:12:45Z,1,0
28596,2016-07-20T18:48:11Z,1,0
28597,2016-07-23T10:35:37Z,1,0
28598,2016-07-20T12:51:58Z,1,0
28599,2016-07-17T18:39:36Z,1,0
28600,2016-07-17T18:26:51Z,1,0
28601,2016-07-22T13:07:51Z,1,0
28602,2016-07-21T17:00:24Z,0,1
28603,2016-07-17T17:30:42Z,1,0
28604,2016-07-18T20:51:55Z,0,1
28605,2016-07-21T02:19:28Z,1,0
28606,2016-07-23T03:49:04Z,1,0
28607,2016-07-21T14:56:49Z,1,0
28608,2016-07-16T13:23:17Z,1,0
28609,2016-07-17T18:41:24Z,1,0
28610,2016-07-23T15:01:48Z,1,0
28611,2016-07-23T22:11:11Z,1,0
28612,2016-07-21T01:56:56Z,0,1
28613,2016-07-17T11:55:21Z,0,1
28614,2016-07-21T16:47:02Z,1,0
28615,2016-07-21T12:37:53Z,1,0
28616,2016-07-18T20:48:00Z,0,1
28617,2016-07-17T13:04:10Z,1,0
28618,2016-07-24T11:56:43Z,0,1
28619,2016-07-23T10:42:10Z,0,1
28620,2016-07-22T14:06:01Z,1,0
28621,2016-07-16T13:13:56Z,1,0
28622,2016-07-21T01:24:26Z,1,0
28623,2016-07-19T22:12:56Z,0,1
28624,2016-07-20T17:02:19Z,1,0
28625,2016-07-20T12:47:56Z,1,0
28626,2016-07-22T05:11:10Z,0,1
28627,2016-07-23T03:56:38Z,1,0
28628,2016-07-21T03:45:48Z,1,0
28629,2016-07-23T21:20:58Z,1,0
28630,2016-07-22T13:13:02Z,1,0
28631,2016-07-21T02:35:23Z,1,0
28632,2016-07-22T23:03:19Z,0,1
28633,2016-07-21T00:50:21Z,1,0
28634,2016-07-23T14:51:32Z,0,1
28635,2016-07-17T03:15:22Z,1,0
28636,2016-07-23T03:23:15Z,1,0
28637,2016-07-22T02:02:18Z,0,1
28638,2016-07-18T23:04:11Z,0,1
28639,2016-07-21T03:53:28Z,1,0
28640,2016-07-17T12:24:04Z,1,0
28641,2016-07-17T04:15:49Z,1,0
28642,2016-07-20T10:18:17Z,1,0
28643,2016-07-23T15:36:41Z,0,1
28644,2016-07-21T02:06:13Z,1,0
28645,2016-07-24T00:38:47Z,1,0
28646,2016-07-21T14:16:20Z,1,0
28647,2016-07-21T04:32:03Z,1,0
28648,2016-07-23T10:55:20Z,1,0
28649,2016-07-17T12:06:18Z,1,0
28650,2016-07-21T19:55:31Z,0,1
28651,2016-07-19T19:34:40Z,1,0
28652,2016-07-19T20:38:20Z,1,0
28653,2016-07-16T16:13:29Z,0,1
28654,2016-07-21T16:45:23Z,1,0
28655,2016-07-04T13:32:35Z,0,1
28656,2016-07-13T22:11:04Z,1,0
28657,2016-07-09T15:18:58Z,1,0
28658,2016-07-06T04:23:03Z,1,0
28659,2016-07-12T13:36:47Z,0,1
28660,2016-07-03T21:38:20Z,0,1
28661,2016-07-15T14:41:20Z,1,0
28662,2016-07-13T21:22:44Z,1,0
28663,2016-07-13T22:22:20Z,1,0
28664,2016-07-13T22:23:40Z,1,0
28665,2016-07-03T21:00:39Z,0,1
28666,2016-07-11T22:18:22Z,0,1
28667,2016-07-04T22:30:15Z,1,0
28668,2016-07-04T14:25:04Z,0,1
28669,2016-07-14T01:19:51Z,0,1
28670,2016-07-12T17:04:19Z,1,0
28671,2016-07-12T12:57:18Z,1,0
28672,2016-07-04T15:26:56Z,0,1
28673,2016-07-06T14:06:38Z,1,0
28674,2016-07-06T04:30:04Z,0,1
28675,2016-07-03T21:43:25Z,1,0
28676,2016-07-13T21:56:42Z,1,0
28677,2016-07-06T12:31:27Z,1,0
28678,2016-07-12T21:59:45Z,0,1
28679,2016-07-06T15:32:35Z,1,0
28680,2016-07-13T22:06:30Z,0,1
28681,2016-07-13T12:50:04Z,1,0
28682,2016-07-05T18:36:15Z,1,0
28683,2016-07-10T12:02:02Z,1,0
28684,2016-07-14T13:21:48Z,0,1
28685,2016-07-14T17:23:58Z,1,0
28686,2016-07-13T22:26:20Z,0,1
28687,2016-07-05T12:05:46Z,1,0
28688,2016-07-14T23:09:57Z,1,0
28689,2016-07-05T15:39:06Z,0,1
28690,2016-07-11T11:57:45Z,0,1
28691,2016-07-06T13:12:43Z,0,1
28692,2016-07-04T11:35:16Z,1,0
28693,2016-07-09T21:22:25Z,0,1
28694,2016-07-13T03:08:58Z,0,1
28695,2016-07-06T00:52:40Z,0,1
28696,2016-07-15T14:50:55Z,1,0
28697,2016-07-14T14:53:46Z,1,0
28698,2016-07-12T17:03:44Z,1,0
28699,2016-07-13T22:27:45Z,1,0
28700,2016-07-10T18:58:10Z,0,1
28701,2016-07-04T13:42:16Z,1,0
28702,2016-07-07T20:09:59Z,0,1
28703,2016-07-06T13:08:44Z,1,0
28704,2016-07-07T01:34:20Z,1,0
28705,2016-07-06T04:36:31Z,0,1
28706,2016-07-12T16:45:45Z,1,0
28707,2016-07-08T14:32:15Z,1,0
28708,2016-07-12T00:56:29Z,1,0
28709,2016-07-08T21:31:01Z,1,0
28710,2016-07-04T14:11:09Z,1,0
28711,2016-07-10T18:27:58Z,1,0
28712,2016-07-06T11:12:45Z,1,0
28713,2016-07-08T01:52:04Z,1,0
28714,2016-07-10T18:42:32Z,0,1
28715,2016-07-08T11:02:41Z,1,0
28716,2016-07-07T11:33:49Z,0,1
28717,2016-07-12T22:19:52Z,0,1
28718,2016-07-13T12:33:15Z,0,1
28719,2016-07-04T22:59:46Z,0,1
28720,2016-07-07T20:06:17Z,1,0
28721,2016-07-11T19:51:29Z,1,0
28722,2016-07-08T13:20:47Z,1,0
28723,2016-07-13T22:19:48Z,0,1
28724,2016-07-11T21:40:30Z,0,1
28725,2016-07-04T12:00:11Z,1,0
28726,2016-07-06T11:21:34Z,0,1
28727,2016-07-12T02:12:19Z,1,0
28728,2016-07-13T04:54:40Z,1,0
28729,2016-07-08T23:26:56Z,0,1
28730,2016-07-07T20:04:58Z,0,1
28731,2016-07-05T15:37:23Z,0,1
28732,2016-07-04T13:56:34Z,1,0
28733,2016-07-06T14:01:09Z,1,0
28734,2016-07-12T21:10:03Z,0,1
28735,2016-07-04T14:19:13Z,1,0
28736,2016-07-04T15:34:15Z,0,1
28737,2016-07-06T13:24:50Z,0,1
28738,2016-07-15T00:39:27Z,1,0
28739,2016-07-06T12:11:03Z,0,1
28740,2016-07-06T02:21:20Z,0,1
28741,2016-07-14T22:40:31Z,0,1
28742,2016-07-03T20:47:51Z,1,0
28743,2016-07-05T11:14:58Z,1,0
28744,2016-07-13T22:05:22Z,1,0
28745,2016-07-15T14:31:18Z,0,1
28746,2016-07-12T11:58:58Z,0,1
